num_soura,num_aya,aya,name_soura
20,86,فرجع موسى إلى قومه غضبان أسفا ۚ قال يا قوم ألم يعدكم ربكم وعدا حسنا ۚ أفطال عليكم العهد أم أردتم أن يحل عليكم غضب من ربكم فأخلفتم موعدي,طه
20,87,قالوا ما أخلفنا موعدك بملكنا ولكنا حملنا أوزارا من زينة القوم فقذفناها فكذلك ألقى السامري,طه
20,88,فأخرج لهم عجلا جسدا له خوار فقالوا هذا إلهكم وإله موسى فنسي,طه
20,89,أفلا يرون ألا يرجع إليهم قولا ولا يملك لهم ضرا ولا نفعا,طه
20,90,ولقد قال لهم هارون من قبل يا قوم إنما فتنتم به ۖ وإن ربكم الرحمن فاتبعوني وأطيعوا أمري,طه
20,91,قالوا لن نبرح عليه عاكفين حتى يرجع إلينا موسى,طه
20,92,قال يا هارون ما منعك إذ رأيتهم ضلوا,طه
20,93,ألا تتبعن ۖ أفعصيت أمري,طه
20,94,قال يا ابن أم لا تأخذ بلحيتي ولا برأسي ۖ إني خشيت أن تقول فرقت بين بني إسرائيل ولم ترقب قولي,طه
20,95,قال فما خطبك يا سامري,طه
20,96,قال بصرت بما لم يبصروا به فقبضت قبضة من أثر الرسول فنبذتها وكذلك سولت لي نفسي,طه
20,97,قال فاذهب فإن لك في الحياة أن تقول لا مساس ۖ وإن لك موعدا لن تخلفه ۖ وانظر إلى إلهك الذي ظلت عليه عاكفا ۖ لنحرقنه ثم لننسفنه في اليم نسفا,طه
20,98,إنما إلهكم الله الذي لا إله إلا هو ۚ وسع كل شيء علما,طه
20,99,كذلك نقص عليك من أنباء ما قد سبق ۚ وقد آتيناك من لدنا ذكرا,طه
20,100,من أعرض عنه فإنه يحمل يوم القيامة وزرا,طه
20,101,خالدين فيه ۖ وساء لهم يوم القيامة حملا,طه
20,102,يوم ينفخ في الصور ۚ ونحشر المجرمين يومئذ زرقا,طه
20,103,يتخافتون بينهم إن لبثتم إلا عشرا,طه
20,104,نحن أعلم بما يقولون إذ يقول أمثلهم طريقة إن لبثتم إلا يوما,طه
20,105,ويسألونك عن الجبال فقل ينسفها ربي نسفا,طه
20,106,فيذرها قاعا صفصفا,طه
20,107,لا ترى فيها عوجا ولا أمتا,طه
20,108,يومئذ يتبعون الداعي لا عوج له ۖ وخشعت الأصوات للرحمن فلا تسمع إلا همسا,طه
20,109,يومئذ لا تنفع الشفاعة إلا من أذن له الرحمن ورضي له قولا,طه
20,110,يعلم ما بين أيديهم وما خلفهم ولا يحيطون به علما,طه
20,111,وعنت الوجوه للحي القيوم ۖ وقد خاب من حمل ظلما,طه
20,112,ومن يعمل من الصالحات وهو مؤمن فلا يخاف ظلما ولا هضما,طه
20,113,وكذلك أنزلناه قرآنا عربيا وصرفنا فيه من الوعيد لعلهم يتقون أو يحدث لهم ذكرا,طه
20,114,فتعالى الله الملك الحق ۗ ولا تعجل بالقرآن من قبل أن يقضى إليك وحيه ۖ وقل رب زدني علما,طه
20,115,ولقد عهدنا إلى آدم من قبل فنسي ولم نجد له عزما,طه
20,116,وإذ قلنا للملائكة اسجدوا لآدم فسجدوا إلا إبليس أبى,طه
20,117,فقلنا يا آدم إن هذا عدو لك ولزوجك فلا يخرجنكما من الجنة فتشقى,طه
20,118,إن لك ألا تجوع فيها ولا تعرى,طه
20,119,وأنك لا تظمأ فيها ولا تضحى,طه
20,120,فوسوس إليه الشيطان قال يا آدم هل أدلك على شجرة الخلد وملك لا يبلى,طه
20,121,فأكلا منها فبدت لهما سوآتهما وطفقا يخصفان عليهما من ورق الجنة ۚ وعصى آدم ربه فغوى,طه
20,122,ثم اجتباه ربه فتاب عليه وهدى,طه
20,123,قال اهبطا منها جميعا ۖ بعضكم لبعض عدو ۖ فإما يأتينكم مني هدى فمن اتبع هداي فلا يضل ولا يشقى,طه
20,124,ومن أعرض عن ذكري فإن له معيشة ضنكا ونحشره يوم القيامة أعمى,طه
20,125,قال رب لم حشرتني أعمى وقد كنت بصيرا,طه
20,126,قال كذلك أتتك آياتنا فنسيتها ۖ وكذلك اليوم تنسى,طه
20,127,وكذلك نجزي من أسرف ولم يؤمن بآيات ربه ۚ ولعذاب الآخرة أشد وأبقى,طه
20,128,أفلم يهد لهم كم أهلكنا قبلهم من القرون يمشون في مساكنهم ۗ إن في ذلك لآيات لأولي النهى,طه
20,129,ولولا كلمة سبقت من ربك لكان لزاما وأجل مسمى,طه
20,130,فاصبر على ما يقولون وسبح بحمد ربك قبل طلوع الشمس وقبل غروبها ۖ ومن آناء الليل فسبح وأطراف النهار لعلك ترضى,طه
20,131,ولا تمدن عينيك إلى ما متعنا به أزواجا منهم زهرة الحياة الدنيا لنفتنهم فيه ۚ ورزق ربك خير وأبقى,طه
20,132,وأمر أهلك بالصلاة واصطبر عليها ۖ لا نسألك رزقا ۖ نحن نرزقك ۗ والعاقبة للتقوى,طه
20,133,وقالوا لولا يأتينا بآية من ربه ۚ أولم تأتهم بينة ما في الصحف الأولى,طه
20,134,ولو أنا أهلكناهم بعذاب من قبله لقالوا ربنا لولا أرسلت إلينا رسولا فنتبع آياتك من قبل أن نذل ونخزى,طه
20,135,قل كل متربص فتربصوا ۖ فستعلمون من أصحاب الصراط السوي ومن اهتدى,طه
21,1,اقترب للناس حسابهم وهم في غفلة معرضون,الأنبياء
21,2,ما يأتيهم من ذكر من ربهم محدث إلا استمعوه وهم يلعبون,الأنبياء
21,3,لاهية قلوبهم ۗ وأسروا النجوى الذين ظلموا هل هذا إلا بشر مثلكم ۖ أفتأتون السحر وأنتم تبصرون,الأنبياء
21,4,قال ربي يعلم القول في السماء والأرض ۖ وهو السميع العليم,الأنبياء
21,5,بل قالوا أضغاث أحلام بل افتراه بل هو شاعر فليأتنا بآية كما أرسل الأولون,الأنبياء
21,6,ما آمنت قبلهم من قرية أهلكناها ۖ أفهم يؤمنون,الأنبياء
21,7,وما أرسلنا قبلك إلا رجالا نوحي إليهم ۖ فاسألوا أهل الذكر إن كنتم لا تعلمون,الأنبياء
21,8,وما جعلناهم جسدا لا يأكلون الطعام وما كانوا خالدين,الأنبياء
21,9,ثم صدقناهم الوعد فأنجيناهم ومن نشاء وأهلكنا المسرفين,الأنبياء
21,10,لقد أنزلنا إليكم كتابا فيه ذكركم ۖ أفلا تعقلون,الأنبياء
21,11,وكم قصمنا من قرية كانت ظالمة وأنشأنا بعدها قوما آخرين,الأنبياء
21,12,فلما أحسوا بأسنا إذا هم منها يركضون,الأنبياء
21,13,لا تركضوا وارجعوا إلى ما أترفتم فيه ومساكنكم لعلكم تسألون,الأنبياء
21,14,قالوا يا ويلنا إنا كنا ظالمين,الأنبياء
21,15,فما زالت تلك دعواهم حتى جعلناهم حصيدا خامدين,الأنبياء
21,16,وما خلقنا السماء والأرض وما بينهما لاعبين,الأنبياء
21,17,لو أردنا أن نتخذ لهوا لاتخذناه من لدنا إن كنا فاعلين,الأنبياء
21,18,بل نقذف بالحق على الباطل فيدمغه فإذا هو زاهق ۚ ولكم الويل مما تصفون,الأنبياء
21,19,وله من في السماوات والأرض ۚ ومن عنده لا يستكبرون عن عبادته ولا يستحسرون,الأنبياء
21,20,يسبحون الليل والنهار لا يفترون,الأنبياء
21,21,أم اتخذوا آلهة من الأرض هم ينشرون,الأنبياء
21,22,لو كان فيهما آلهة إلا الله لفسدتا ۚ فسبحان الله رب العرش عما يصفون,الأنبياء
21,23,لا يسأل عما يفعل وهم يسألون,الأنبياء
21,24,أم اتخذوا من دونه آلهة ۖ قل هاتوا برهانكم ۖ هذا ذكر من معي وذكر من قبلي ۗ بل أكثرهم لا يعلمون الحق ۖ فهم معرضون,الأنبياء
21,25,وما أرسلنا من قبلك من رسول إلا نوحي إليه أنه لا إله إلا أنا فاعبدون,الأنبياء
21,26,وقالوا اتخذ الرحمن ولدا ۗ سبحانه ۚ بل عباد مكرمون,الأنبياء
21,27,لا يسبقونه بالقول وهم بأمره يعملون,الأنبياء
21,28,يعلم ما بين أيديهم وما خلفهم ولا يشفعون إلا لمن ارتضى وهم من خشيته مشفقون,الأنبياء
21,29,ومن يقل منهم إني إله من دونه فذلك نجزيه جهنم ۚ كذلك نجزي الظالمين,الأنبياء
21,30,أولم ير الذين كفروا أن السماوات والأرض كانتا رتقا ففتقناهما ۖ وجعلنا من الماء كل شيء حي ۖ أفلا يؤمنون,الأنبياء
21,31,وجعلنا في الأرض رواسي أن تميد بهم وجعلنا فيها فجاجا سبلا لعلهم يهتدون,الأنبياء
21,32,وجعلنا السماء سقفا محفوظا ۖ وهم عن آياتها معرضون,الأنبياء
21,33,وهو الذي خلق الليل والنهار والشمس والقمر ۖ كل في فلك يسبحون,الأنبياء
21,34,وما جعلنا لبشر من قبلك الخلد ۖ أفإن مت فهم الخالدون,الأنبياء
21,35,كل نفس ذائقة الموت ۗ ونبلوكم بالشر والخير فتنة ۖ وإلينا ترجعون,الأنبياء
21,36,وإذا رآك الذين كفروا إن يتخذونك إلا هزوا أهذا الذي يذكر آلهتكم وهم بذكر الرحمن هم كافرون,الأنبياء
21,37,خلق الإنسان من عجل ۚ سأريكم آياتي فلا تستعجلون,الأنبياء
21,38,ويقولون متى هذا الوعد إن كنتم صادقين,الأنبياء
21,39,لو يعلم الذين كفروا حين لا يكفون عن وجوههم النار ولا عن ظهورهم ولا هم ينصرون,الأنبياء
21,40,بل تأتيهم بغتة فتبهتهم فلا يستطيعون ردها ولا هم ينظرون,الأنبياء
21,41,ولقد استهزئ برسل من قبلك فحاق بالذين سخروا منهم ما كانوا به يستهزئون,الأنبياء
21,42,قل من يكلؤكم بالليل والنهار من الرحمن ۗ بل هم عن ذكر ربهم معرضون,الأنبياء
21,43,أم لهم آلهة تمنعهم من دوننا ۚ لا يستطيعون نصر أنفسهم ولا هم منا يصحبون,الأنبياء
21,44,بل متعنا هؤلاء وآباءهم حتى طال عليهم العمر ۗ أفلا يرون أنا نأتي الأرض ننقصها من أطرافها ۚ أفهم الغالبون,الأنبياء
21,45,قل إنما أنذركم بالوحي ۚ ولا يسمع الصم الدعاء إذا ما ينذرون,الأنبياء
